file	extension	original_path	relative_path	bytes	sha256	magic_hex	wad_hash	resolved_game_path	purpose	relevance	referenced_by
8821dfcabec5e0c2.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8821dfcabec5e0c2.tex	Braum.wad/8821dfcabec5e0c2.tex	87452	47d10989697b8bc60689c0e8c2209ee97bf5736a0ad338b9e76be41ff48b5426	5445580080000002010c000109090000	8821dfcabec5e0c2	assets/characters/braum/skins/skin51/particles/braum_skin51_r_indicator_side_red.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
882c64cd44c80cf0.skl	.skl	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\882c64cd44c80cf0.skl	Braum.wad/882c64cd44c80cf0.skl	304	f6efbd612dd4088301d34c716b26cc408620787cf2c8bfa9b5834473a674bf14	30010000c34ffd220000000000000200	882c64cd44c80cf0	assets/characters/braum/skins/skin11/particles/barum_skin11_r_goldbar.skl	Skeleton, bind transforms and influence palette	other skin/shared; see reference graph	2974de4048ee048b.bin
883370da0bab23ac.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\883370da0bab23ac.tex	Braum.wad/883370da0bab23ac.tex	21884	5f20623bc2e894f9c2f3eebc014bef831940218c2a0f8d42746015e7de6ee4ef	5445580080008000010c0001b4b40000	883370da0bab23ac	assets/characters/braum/skins/skin42/particles/braum_skin42_z_smoke_mult.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
8833b0631d5156b2.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8833b0631d5156b2.tex	Braum.wad/8833b0631d5156b2.tex	349564	613bc09de74e5c36dca8f792fcfdf691f9905fb1d797f29abe6c876596801d71	5445580000020002010c000154540000	8833b0631d5156b2	assets/characters/braum/skins/skin60/particles/braum_skin60_braum_skin60_shield_05.tex	League texture	other skin/shared; see reference graph	6c66319ffa4bb738.bin
8836f9a4cf4375da.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8836f9a4cf4375da.tex	Braum.wad/8836f9a4cf4375da.tex	21884	c22c3ea2e93251ff6dfb9f3f0341d40fc95288287e4f7c104c990ff37afff82a	5445580080008000010c000148480000	8836f9a4cf4375da	assets/characters/braum/skins/skin51/particles/braum_skin51_crater010.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
883cc7ceaac006fd.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\883cc7ceaac006fd.tex	Braum.wad/883cc7ceaac006fd.tex	87452	9454c64fc43fcd8cee4ad312e63fa9a6e52334baf4202af72b385bd07a3318d6	5445580080000002010c00010f0f0000	883cc7ceaac006fd	assets/characters/braum/skins/skin51/particles/braum_skin51_r_indicator_side_03.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
883fad1a00dce722.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\883fad1a00dce722.tex	Braum.wad/883fad1a00dce722.tex	10948	aa7422e71e080659e8bb2ab0cbbcb752c5aa9afced0f3be5541170c74eb90aa3	5445580080008000010a000146314319	883fad1a00dce722	assets/characters/braum/skins/skin51/particles/braum_skin51_z_ground2_glowring.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
8852e39f590f66c0.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8852e39f590f66c0.tex	Braum.wad/8852e39f590f66c0.tex	43740	c8eb2ab7ea7d9a7c1113fa93463b2c02b8ff6f1ebf1365d5cd4e9687b30442f5	5445580000018000010c0001ffff0000	8852e39f590f66c0	assets/characters/braum/skins/skin24/particles/braum_skin24_e_shield_override_01.tex	League texture	other skin/shared; see reference graph	d3dbd3f84a5b8600.bin
88694230763240d9.anm	.anm	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\88694230763240d9.anm	Braum.wad/88694230763240d9.anm	45148	3c034b922f437ca7973b61c57a070a8ea579b157807a7ad5a0c8f4de9f0dc87e	7233643263616e6d0100000050b00000	88694230763240d9	assets/characters/braum/skins/base/animations/braum_idle_01_in.anm	Animation tracks	base or shared candidate	0b01eaec2c944f55.bin;57bea13d59e2af1a.bin;5e21202a9a0cef1a.bin;6c0cf3da2d377385.bin;72028fe917890575.bin;d0fe19959c26552d.bin;de78a7f6bf5c9803.bin
887c11bf2dc46d63.anm	.anm	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\887c11bf2dc46d63.anm	Braum.wad/887c11bf2dc46d63.anm	67766	b1fd48046c01bf726afdc478db16f7b285913460ac103d6381b1af9651044e98	7233643263616e6d01000000aa080100	887c11bf2dc46d63	assets/characters/braum/skins/skin11/animations/braum_skin11_spell3_punch045.anm	Animation tracks	other skin/shared; see reference graph	e43dcf714c8a2a42.bin
8881d15a05d05d58.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8881d15a05d05d58.tex	Braum.wad/8881d15a05d05d58.tex	174788	340cc908427abb144f3b2dc6187f54768e10d0a5ad1b14b0d6cb2571b287b39f	5445580000020002010a0001875aa951	8881d15a05d05d58	assets/characters/braum/skins/skin02/braum_skin02_tx_cm.tex	League texture	other skin/shared; see reference graph	d0b441e03335be65.bin
8888a4f91314203d.anm	.anm	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8888a4f91314203d.anm	Braum.wad/8888a4f91314203d.anm	276	426039fb2f7d53c9c446cf168d8a2518f335e5c2e3e88409abf46da0b93988da	7233643263616e6d0100000008010000	8888a4f91314203d	assets/characters/braum/skins/skin33/particles/braum_skin33_recall_sand_end_2.anm	Animation tracks	other skin/shared; see reference graph	ac2d2bd054d44f09.bin
88b5dd6dc0e099bd.bin	.bin	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\88b5dd6dc0e099bd.bin	Braum.wad/88b5dd6dc0e099bd.bin	120620	8759dc85f4276be94152c084c7526dfcd5cb099b60a5b9c0e9e7c2e0b6de0802	50524f50030000000800000031024441	88b5dd6dc0e099bd	data/characters/braum/skins/skin28.bin	Property configuration and asset links	other skin/shared; see reference graph	
88dd4d14a854fb2e.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\88dd4d14a854fb2e.tex	Braum.wad/88dd4d14a854fb2e.tex	10948	9f7e79a1e6eb37289cbbfc9e2606d0308849199eda04e8dad0f5a0a88565fa1d	5445580080008000010a00017dc69dc5	88dd4d14a854fb2e	assets/characters/braum/skins/skin51/particles/braum_skin51_18.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
88e1cdaa8f320284.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\88e1cdaa8f320284.tex	Braum.wad/88e1cdaa8f320284.tex	21884	0ecc6f91392bfdcbffe49b797e5bfac309538a59b7e5c0e362f2db9ff43918ad	5445580080008000010c000144440000	88e1cdaa8f320284	assets/characters/braum/skins/skin39/particles/braum_skin39_pain.tex	League texture	other skin/shared; see reference graph	cf092c39484cec07.bin
88fcc7e0c138a933.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\88fcc7e0c138a933.tex	Braum.wad/88fcc7e0c138a933.tex	2756	820dac9846df4b5707ee4b52d33f873dfdd5d621c90622483b7eeb2c6518df5d	5445580040004000010a000110331013	88fcc7e0c138a933	assets/characters/braum/skins/skin24/particles/braum_skin24_e_ice_rgb.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin;3f6a40609700ee85.bin;88b5dd6dc0e099bd.bin;8cf62c85e1e2e7f9.bin;992d3c62ff62964c.bin;a582cf4ad353f261.bin;b30d6dd1b38ee53c.bin;c5c66176cca69ad3.bin;caacae9cc35f0267.bin;d3dbd3f84a5b8600.bin
893c63fb77c83248.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\893c63fb77c83248.tex	Braum.wad/893c63fb77c83248.tex	87420	e2d57f9adb76ddcb5934c0c9161ffb22d3afc400454d0e76e4c15f09fbd164a5	5445580000010001010c000169690000	893c63fb77c83248	assets/characters/braum/skins/skin55/particles/braum_skin55_r_crack_04.tex	League texture	other skin/shared; see reference graph	6d6176ab099f3064.bin
8952ef6b92e17e54.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8952ef6b92e17e54.tex	Braum.wad/8952ef6b92e17e54.tex	10948	9bec31f493ef61e5003987ab75c677a7ecc9c3df1d1a35c981e56e7cce3c5569	5445580080008000010a000186318531	8952ef6b92e17e54	assets/characters/braum/skins/skin51/particles/braum_skin51_aura_flames_02.tex	League texture	other skin/shared; see reference graph	07f65b37fb75e834.bin;08e5b232f3994eee.bin;3079df1f381a87bc.bin;6c66319ffa4bb738.bin;6d6176ab099f3064.bin;70c57eae58af6c94.bin;7ca837cacce9639a.bin;b511ce2cc52d55a4.bin;d01bf01d5611bc53.bin;d56c87aaf7fac0ee.bin
895bb4f4014d36d8.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\895bb4f4014d36d8.tex	Braum.wad/895bb4f4014d36d8.tex	87420	aa81337866ed7816ee5fe544ee8fbc3e3c018e194cae6aece1c229cd148d7f7e	5445580000010001010c0001cccc0000	895bb4f4014d36d8	assets/characters/braum/skins/skin11/particles/braum_skin11_z_lightshield.tex	League texture	other skin/shared; see reference graph	2974de4048ee048b.bin
896b883b782d6b76.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\896b883b782d6b76.scb	Braum.wad/896b883b782d6b76.scb	91120	3d67b24826b3cbba7ad904424363ed8bee104a2c839a0aed28c1afdc8d43116c	723364324d65736803000200633a5c6c	896b883b782d6b76	assets/characters/braum/skins/skin42/particles/braum_skin42_q_mis_energyflame.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
89a9e073e6bb6a75.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\89a9e073e6bb6a75.tex	Braum.wad/89a9e073e6bb6a75.tex	10948	c53b9cc33f2f2a48f11038a66463bdddda37ab3cea71eee49a371e9cc81f2113	5445580080008000010a00014a52473a	89a9e073e6bb6a75	assets/characters/braum/skins/skin51/particles/braum_skin51_mult.tex	League texture	other skin/shared; see reference graph	07f65b37fb75e834.bin;08e5b232f3994eee.bin;3079df1f381a87bc.bin;6c66319ffa4bb738.bin;6d6176ab099f3064.bin;70c57eae58af6c94.bin;7a1193b055eb059a.bin;7ca837cacce9639a.bin;b511ce2cc52d55a4.bin;d01bf01d5611bc53.bin;d56c87aaf7fac0ee.bin
89acda49cefc3513.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\89acda49cefc3513.tex	Braum.wad/89acda49cefc3513.tex	87420	98e0ca95d9a369418852697e7956ce1afe97d4c537138948018055ecf66bcba4	5445580000010001010c000114140000	89acda49cefc3513	assets/characters/braum/skins/skin11/particles/braum_skin11_z_iridescencemult.tex	League texture	other skin/shared; see reference graph	2974de4048ee048b.bin
8a1ece4459c58d3e.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8a1ece4459c58d3e.tex	Braum.wad/8a1ece4459c58d3e.tex	21884	0912f495d585e4c7ce3492a846c04a9bab7793a59f37e791941f6f6d6a9c47c6	5445580080008000010c00010c0c0000	8a1ece4459c58d3e	assets/characters/braum/skins/skin24/particles/braum_skin24_left_candy_stack.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin
8a48584c83a6b6b1.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8a48584c83a6b6b1.tex	Braum.wad/8a48584c83a6b6b1.tex	21884	92ba30945e9f3ed291d02cae641fe02be8f70bdf24afac7dea3a16f43f3c1467	5445580080008000010c000124240000	8a48584c83a6b6b1	assets/characters/braum/skins/skin51/particles/braum_skin51_z_lightning0.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
8a4e890b0b456b0d.dds	.dds	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8a4e890b0b456b0d.dds	Braum.wad/8a4e890b0b456b0d.dds	2176	9a40657d7c35a608ef8fee69cb6dc15b15abbe45a92ebfdf8b35c35002922afe	444453207c0000000710080040000000	8a4e890b0b456b0d	assets/characters/braum/hud/icons2d/braum_w.dds	DirectDraw texture	other skin/shared; see reference graph	52d36b20890112f7.bin
8a6904549b9a49de.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8a6904549b9a49de.scb	Braum.wad/8a6904549b9a49de.scb	16112	6ea7a6909521a789f279842686042fb8a389771e7a7de3ac5d6810ef084fdc0a	723364324d65736803000200653a5c72	8a6904549b9a49de	assets/characters/braum/skins/skin01/particles/braum_skin01_ba_trail_01.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	fca448d5ff3861b5.bin
8ac09d49edb561e3.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8ac09d49edb561e3.tex	Braum.wad/8ac09d49edb561e3.tex	87420	fdcae30498ff5d60fbc749ac43d7c2964a5c3df5b5b9d264da14812077916faf	5445580000010001010c0001adad0000	8ac09d49edb561e3	assets/characters/braum/skins/skin24/particles/braum_skin24_p_stun_override.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin
8ad593cbe76a0524.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8ad593cbe76a0524.tex	Braum.wad/8ad593cbe76a0524.tex	87420	671956fb325cd26b44c60c2f489581260168641a15c6200444a11f3ef4195d19	5445580000010001010c00011c1c0000	8ad593cbe76a0524	assets/characters/braum/skins/skin02/particles/braum_skin02_ba_trail_cas_02.tex	League texture	other skin/shared; see reference graph	d0b441e03335be65.bin
8ae912d3c01b3130.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8ae912d3c01b3130.tex	Braum.wad/8ae912d3c01b3130.tex	21884	82f6dcf027b4ba899a2551cfc51df9f0baaa10ae919531d5e2e0595f0a0ecc4e	5445580080008000010c000118180000	8ae912d3c01b3130	assets/characters/braum/skins/skin11/particles/braum_skin11_p_debris.tex	League texture	other skin/shared; see reference graph	2974de4048ee048b.bin
8aea6f9fe5dd95ca.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8aea6f9fe5dd95ca.scb	Braum.wad/8aea6f9fe5dd95ca.scb	34784	aad28a753f850ea47d91da3b0f54304a131c6724b98bc084e87ee62e1ea72d62	723364324d65736803000200653a5c72	8aea6f9fe5dd95ca	assets/characters/braum/skins/skin51/particles/braum_skin51_e_shield_inchant_ini.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	7a1193b055eb059a.bin
8b0d7d8f2463940f.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8b0d7d8f2463940f.tex	Braum.wad/8b0d7d8f2463940f.tex	699076	a8034b1fee7ee2b32aed7441f0eb7fb9c8306e511dbab116d6eae31dd9d78820	5445580000040004010a000146628661	8b0d7d8f2463940f		League texture	other skin/shared; see reference graph	
8b257d2e8e3848ec.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8b257d2e8e3848ec.tex	Braum.wad/8b257d2e8e3848ec.tex	21884	f6a18d489e41c61592ea046b7828eb2287884151eb1313837916cc9e5b7670b9	5445580080008000010c000145450000	8b257d2e8e3848ec	assets/characters/braum/skins/skin24/particles/braum_skin24_motion_candy_stack.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin
8b28178834dfed27.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8b28178834dfed27.tex	Braum.wad/8b28178834dfed27.tex	87420	cd33d3bbee7ab3dd849eb0a693d1cb9eff792f88333f8b01ed819845f8b39b58	5445580000010001010c0001afaf0000	8b28178834dfed27	assets/characters/braum/skins/base/particles/braum_base_e_shield_first_block_shatter.tex	League texture	base or shared candidate	23b85b75eb659166.bin;2dc39c165f3aa923.bin;36b00af025f54940.bin;42ee6bdbfc9d170b.bin;4fe453abcf9c5181.bin;a44281cd843a8348.bin;bb8b47c7d87589f7.bin;d8a52eb470baa538.bin;e1dfd1a549890037.bin;ed7ecf9170cfaaf8.bin
8b53bfeeea560b6c.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8b53bfeeea560b6c.tex	Braum.wad/8b53bfeeea560b6c.tex	10948	949e7c33fc7580b1c3d5f9cda5a818e4c9d4dd70693a95c3c124d442e2c3ede6	5445580080008000010a00018631a210	8b53bfeeea560b6c	assets/characters/braum/skins/skin24/particles/braum_skin24_rakanmissilebigglow.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin
8b7d4b3a391348f4.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8b7d4b3a391348f4.scb	Braum.wad/8b7d4b3a391348f4.scb	38220	0ed57b949b8f3b3c94f53ee1f8fb1721145ee39e404812115c2789ec4d7a0f88	723364324d6573680300020000000000	8b7d4b3a391348f4	assets/characters/braum/skins/skin33/particles/braum_skin33_nosecone_mesh.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	25c2b1d3f80a7166.bin;399a7a520477b139.bin;3a207b8680fc4f78.bin;4af4d37cc3da7630.bin;775c4474dbe4b86c.bin;cf092c39484cec07.bin;f2aa871abddf9427.bin;f5df8e88540921e0.bin;ff9b3266cfca2ba6.bin
8b98f52bd016634c.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8b98f52bd016634c.tex	Braum.wad/8b98f52bd016634c.tex	21884	5f20623bc2e894f9c2f3eebc014bef831940218c2a0f8d42746015e7de6ee4ef	5445580080008000010c0001b4b40000	8b98f52bd016634c	assets/characters/braum/skins/skin51/particles/braum_skin51_w_smoke_mult.tex	League texture	other skin/shared; see reference graph	7a1193b055eb059a.bin
8be76a24990b1793.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8be76a24990b1793.tex	Braum.wad/8be76a24990b1793.tex	349564	c9449d8774da5bebabf85e63ce8896dea2dda5a33074d8ded0e08ca0b5a5aef7	5445580000020002010c0001f3f30000	8be76a24990b1793	assets/characters/braum/skins/skin56/particles/braum_skin56_shield_tx_03.tex	League texture	other skin/shared; see reference graph	d56c87aaf7fac0ee.bin
8c5d8a80cb6552ef.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8c5d8a80cb6552ef.tex	Braum.wad/8c5d8a80cb6552ef.tex	349556	51a333f5561d30a75ca85565a3225779d89813888983fdaaaf470c18816847a3	5445580000040002010a000187418749	8c5d8a80cb6552ef	assets/characters/braum/skins/skin23/braum_skin23_tx_cm.tex	League texture	other skin/shared; see reference graph	26fe02fb42fe5d0f.bin
8cb474ad3b957d84.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8cb474ad3b957d84.tex	Braum.wad/8cb474ad3b957d84.tex	87420	425b509714ec657ac9541c508191fdfd5847b43ba0e3cd6f5692339705d830c2	5445580000010001010c000123230000	8cb474ad3b957d84	assets/characters/braum/skins/skin01/particles/braum_skin01_p_ice_shards.tex	League texture	other skin/shared; see reference graph	1eb4979be4e9320c.bin;26fe02fb42fe5d0f.bin;3e345a7cf645a903.bin;4b8cf46e9a27ff51.bin;4fed391540044397.bin;5d7e7a1984eb745d.bin;69066dbc18657bec.bin;7b9824cbef34ed4d.bin;812e1da9fe14f1ec.bin;a497a5055810256b.bin;e250f290f6212f81.bin;fca448d5ff3861b5.bin
8cc1571ca6fde75f.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8cc1571ca6fde75f.tex	Braum.wad/8cc1571ca6fde75f.tex	174788	2755557d987afa67924c73b2da6ffb7afd52f323ac6d2d52f96155aa09fba874	5445580000020002010a00016a5a6a39	8cc1571ca6fde75f	assets/characters/braum/skins/skin14/braum_skin14_poro_tx_cm.tex	League texture	other skin/shared; see reference graph	4fe453abcf9c5181.bin
8cf62c85e1e2e7f9.bin	.bin	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8cf62c85e1e2e7f9.bin	Braum.wad/8cf62c85e1e2e7f9.bin	120693	775c69e6538a774afb37ab64376c1e90d25455f5121cecbaed1ba0c97f18bbbb	50524f50030000000800000031024441	8cf62c85e1e2e7f9	data/characters/braum/skins/skin32.bin	Property configuration and asset links	other skin/shared; see reference graph	
8d1050c2823fc28b.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8d1050c2823fc28b.tex	Braum.wad/8d1050c2823fc28b.tex	10948	7127b1001afbfcf3378a58e8854d4609f2958d89c18d65aede5bb2ae560bf583	5445580080008000010a0001e518e318	8d1050c2823fc28b	assets/characters/braum/skins/skin33/particles/braum_skin33_w_flash_tar.tex	League texture	other skin/shared; see reference graph	25c2b1d3f80a7166.bin;399a7a520477b139.bin;3a207b8680fc4f78.bin;4af4d37cc3da7630.bin;775c4474dbe4b86c.bin;ac2d2bd054d44f09.bin;cf092c39484cec07.bin;f2aa871abddf9427.bin;f5df8e88540921e0.bin;ff9b3266cfca2ba6.bin
8d1ebfec4048566e.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8d1ebfec4048566e.tex	Braum.wad/8d1ebfec4048566e.tex	87420	7ec0b2bc3a1f95750e03369d57e1a5967735e3fe92ce4d73083b7fde0c354b76	5445580000010001010c000143430000	8d1ebfec4048566e	assets/characters/braum/skins/skin42/particles/braum_skin42_w_cloud01.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
8d65542c757269af.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8d65542c757269af.tex	Braum.wad/8d65542c757269af.tex	43740	7ab6e6af74cf113c8a4b455d8dcd9e737172b0a6d474162114c211124792276f	5445580000018000010c000116160000	8d65542c757269af	assets/characters/braum/skins/skin42/particles/braum_skin42_e_linearsplashes_01_gs_02.tex	League texture	other skin/shared; see reference graph	ab5fbb4cdcdfb2ef.bin
8d71893c571f5f5d.skl	.skl	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8d71893c571f5f5d.skl	Braum.wad/8d71893c571f5f5d.skl	304	b188df21905a8115d1a76fcf1c4c682d821f6cf8a4a2388ec84dddf90f45de78	30010000c34ffd220000000000000200	8d71893c571f5f5d	assets/characters/braum/skins/base/particles/braum_base_r_ice_shard.skl	Skeleton, bind transforms and influence palette	base or shared candidate	2dc39c165f3aa923.bin
8da513c4f288c6eb.scb	.scb	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8da513c4f288c6eb.scb	Braum.wad/8da513c4f288c6eb.scb	440	a9e56ae30f242776ea9735af4796e8ca85aae2a51baa738e43796f8b888a28f8	723364324d6573680300020000000000	8da513c4f288c6eb	assets/characters/braum/skins/skin24/particles/braum_skin24_q_front_cone_quad_v02.scb	Static mesh, commonly VFX geometry	other skin/shared; see reference graph	3f6a40609700ee85.bin;88b5dd6dc0e099bd.bin;8cf62c85e1e2e7f9.bin;992d3c62ff62964c.bin;a582cf4ad353f261.bin;b30d6dd1b38ee53c.bin;c5c66176cca69ad3.bin;caacae9cc35f0267.bin;d3dbd3f84a5b8600.bin
8da86fe16e3e09a9.tex	.tex	C:\Users\etqdo\Downloads\Clash Braum project\Braum.wad\8da86fe16e3e09a9.tex	Braum.wad/8da86fe16e3e09a9.tex	43716	6f0748b75c37dbebde0b288dfc8f07f123dc5ac98f447de8ff281cb1091344dd	5445580000010001010a0001c318c310	8da86fe16e3e09a9	assets/characters/braum/skins/skin24/particles/braum_skin24_w_wispy_smoke.tex	League texture	other skin/shared; see reference graph	02ab7e4623adf97e.bin
